Published Date,Project Type,Project Type Name,Budget Line,Budget Line Title,Funding Type,First Fiscal Year,Fiscal Year 1 Amount,Fiscal Year 2 Amount,Fiscal Year 3 Amount,Fiscal Year 4 Amount
20180426,HO,HEALTH & HOSPITALS CORP.,HO Q378,ELMHURST HOSPITAL CENTER,C,2019,1500000,0,0,0
20180426,FA,FERRIES & AVIATION,FA 0021,"FERRY BOATS, TERMINALS, FLOATING EQUIPMENT AND RELATED ITEMS",C,2019,4473579,63676000,63151000,26183000
20180426,P ,PARKS,P  1141,"GRAND ARMY PLAZA RECONSTRUCTION, BROOKLYN",C,2019,930000,8065000,0,0
20180426,EP,DEP EQUIPMENT,EP 0007,"MANDATED PAYMENTS FOR PRIVATE GAS UTILITY RELOCATION, DEP, CITYWIDE",C,2019,0,0,0,0
20180426,HW,HIGHWAYS,HW 1132,"RECONSTRUCTION OF MCLEAN AVENUE, STATEN ISLAND",C,2019,731009,860000,0,0
20180426,HW,HIGHWAYS,HW 0200,SIDEWALK CONSTRUCTION,F,2019,0,0,190040,34000
20180426,SE,SEWERS,SE 0002R,"CONST. & RECONST. OF SANITARY & COMBINED SEWERS, STATEN ISLAND",E,2019,2022750,22191000,40150000,17624000
20180426,P ,PARKS,P  0715,"ORCHARD BEACH, EXPANSION",C,2019,0,18083985,2070000,0
20180426,C ,CORRECTION,C  0114,"ACQUISITION, CONSTR., ETC. SUPPLEMENTARY HOUS. PROG. AND SUPPORT FACIL",C,2019,0,82516760,0,0
20180426,TF,TRAFFIC,TF 0777,"BUS RAPID TRANSIT, CITYWIDE",C,2019,0,0,0,0
20180426,HD,HOUSING & DEVELOPMENT,HD 0217,NEIGHBORHOOD HOUSING SERVICES LOAN PROGRAM (NHS),C,2019,0,32000,0,0
20180426,PV,CULTURAL INSTITUTIONS,PV 0205,"NEW YORK BOTANICAL GARDENS, IMPROVEMENTS",S,2019,2000000,0,0,0
20180426,HD,HOUSING & DEVELOPMENT,HD 0005,MULTIFAMILY PRESERVATION LOAN PROGRAM,C,2019,0,182391,19919000,13747000
20180426,HR,HUMAN RESOURCES,HR MN653,HENRY STREET SETTLEMENT,C,2019,80000,0,0,0
20180426,PW,PUBLIC BUILDINGS,PW MN331,POLICE ATHLETIC LEAGUE (PAL),C,2019,46000,0,0,0
20180426,P ,PARKS,P  0933,PURCHASE OF EQUIPMENT FOR USE BY THE DEPT. OF PARKS AND RECREATION,C,2019,31031473,4871000,4870000,15988000
20180426,WM,"WATER MAINS, SOURCES AND TREATMENT",WM 0105,"WATER SUPPLY IMPROVEMENTS, CITYWIDE",E,2019,43233091,59013000,51000000,11000000
20180426,HB,HIGHWAY BRIDGES,HB 1013,"PURCHASE OF EQUIPMENT FOR BRIDGES, CITYWIDE",C,2019,0,0,1702224,1017000
20180426,SE,SEWERS,SE 0362,"SANITARY SEWERS IN WILLOWBROOK ROAD, ETC.",C,2019,0,0,0,0
20180426,HB,HIGHWAY BRIDGES,HB 1028,"BRIDGE REHABILITATION, E. 14TH STREET, ETC., BROOKLYN",C,2019,0,0,16951000,0
20180426,WM,"WATER MAINS, SOURCES AND TREATMENT",WM 0103,"ARCH., ADMIN. & OTHER COSTS, DEPARTMENT OF ENVIR. PROT (WATER MAINS)",E,2019,6500000,0,0,0
20180426,HW,HIGHWAYS,HW 0001X,"HIGHWAY REPAVING, BRONX",C,2019,0,39841667,16994000,66506000
20180426,PW,PUBLIC BUILDINGS,PW 0266,"125 WORTH STREET, MANHATTAN",C,2019,0,0,697331,0
20180426,PV,CULTURAL INSTITUTIONS,PV MN123,"NEW YORK LIVE ARTS, INC. (FORMERLY DANCE THEATER WORKSHOP)",C,2019,150000,0,0,0
20180426,PV,CULTURAL INSTITUTIONS,PV MN132,DOWNTOWN COMMUNITY TELEVISION CENTER (DCTV),C,2019,150000,0,0,0
20180426,PW,PUBLIC BUILDINGS,PW XN063,BRONX OVERALL ECONOMIC DEVELOPMENT CORPORATION,C,2019,200000,0,0,0
20180426,PW,PUBLIC BUILDINGS,PW 0293,"LOCAL LAW 5 IMPROVEMENTS, CITYWIDE",C,2019,43385297,50063000,93956000,12572000
20180426,P ,PARKS,P  0056,ACQUISITION OF PROPERTY FOR PLAYGROUNDS AND PARKS,C,2019,0,4107000,1770000,1770000
20180426,PV,CULTURAL INSTITUTIONS,PV R302,"STATEN ISLAND INSTITUTE OF ARTS AND SCIENCES, IMPROVEMENTS",C,2019,12000,0,0,0
20180426,HN,HIGHER EDUCATION,HN X002,"COMMUNITY COLLEGES IMPROVEMENTS, BRONX",C,2019,1750000,0,0,0
20180426,WM,"WATER MAINS, SOURCES AND TREATMENT",WM 0006,TRUNK MAIN EXTENSIONS AND IMPROVEMENTS TO PUMPING STATIONS & BLDGS.,E,2019,0,0,0,92512516
20180426,T ,TRANSIT AUTHORITY,T  0131,"MISCELLANEOUS RECONSTRUCTION TO LINES UNDER OPERATION, CITY WIDE",C,2019,0,35000000,35000000,35000000
20180426,PV,CULTURAL INSTITUTIONS,PV 0274,"HALL OF SCIENCE, FLUSHING MEADOW PARK, ADDITIONS, BETTERMENTS",C,2019,0,210777,800000,0
20180426,ED,ECONOMIC DEVELOPMENT,ED 0319,BROOKLYN NAVY YARD,C,2019,0,0,30563248,30721000
20180426,HW,HIGHWAYS,HW 0876,"RECONSTRUCTION OF WYCKOFF AVENUE, BROOKLYN",C,2019,1924574,0,0,0
20180426,CS,ADMIN FOR CHILDREN'S SERVICES,CS 0003,"IMPROVEMENTS OF STRUCTURES FOR  ACS, CITYWIDE",C,2019,4749693,0,1000000,2777000
20180426,HB,HIGHWAY BRIDGES,HB 1164,"RECON CITY ISLAND ROAD OVER EASTCHESTER BAY, THE BRONX",C,2019,174209,484000,0,0
20180426,PV,CULTURAL INSTITUTIONS,PV M475,"NEW YORK STATE THEATER ALTERATIONS AND IMPROVEMENTS, MANHATTAN",C,2019,100000,0,0,0
20180426,PV,CULTURAL INSTITUTIONS,PV KN028,ISSUE PROJECT ROOM,C,2019,455000,0,0,0
20180426,P ,PARKS,P  0245R,"MISCELLANEOUS PARKS, PLAYGROUNDS, CONSTRUCTION, RECONSTRUCTION, S.I.",C,2019,0,0,0,0
20180426,EP,DEP EQUIPMENT,EP 0004,PURCHASE OF EQUIPMENT FOR USE BY THE DEPT. OF ENVIRONMENTAL PROTECTION,C,2019,0,10565920,5831000,7183000
20180426,W ,WATER SUPPLY,W  0014,KENSICO - CITY TUNNEL,E,2019,50488032,4000000,99000000,683000000
20180426,HB,HIGHWAY BRIDGES,HB 1023,"BRIDGE REHABILITATION, MILL BASIN BRIDGE,ETC., BROOKLYN",C,2019,0,5579051,0,0
20180426,HB,HIGHWAY BRIDGES,HB 1148,"RECON SHORE ROAD/HUTCHINSON RIVER PKWY, THE BRONX",C,2019,0,41564743,145659000,0
20180426,HR,HUMAN RESOURCES,HR K001,"ACQUIS CON RECON & IMPROVE TO HRA FACILITIES, BKLYN",C,2019,2200000,0,0,0
20180426,HL,HEALTH,HL KN168,THE BROOKDALE HOSPITAL MEDICAL CENTER,C,2019,339000,0,0,0
20180426,P ,PARKS,P  1250,"RECONSTRUCTION/REPLACEMENT OF BOILERS, CITYWIDE",C,2019,0,276317,10077000,10077000
20180426,PV,CULTURAL INSTITUTIONS,PV K262,"BROOKLYN CHILDREN'S MUSEUM, IMPROVEMENTS",C,2019,250000,0,0,0
20180426,TF,TRAFFIC,TF K005,"TRAFFIC IMPROVEMENTS, BROOKLYN",C,2019,1000000,0,0,0
20180426,EP,DEP EQUIPMENT,EP 0010,"INSTALLATION OF WATER MEASURING DEVICES, CITYWIDE",F,2019,718000,0,0,0
20180426,HA,HOUSING AUTHORITY,HA M001,"HOUSING AUTHORITY BOROUGH PRESIDENT CAPITAL SUBSIDIES, MANHATTAN",C,2019,400000,0,0,0
20180426,F ,FIRE,F  0001,"FIRE ALARM COMMUNICATION SYSTEM, CITYWIDE",C,2019,3603991,2400000,3702000,7692000
20180426,CO,COURTS,CO 0304,60 CENTRE ST. - MANHATTAN SUPREME COURT BUILDING,C,2019,0,9950738,16365000,26462000
20180426,HD,HOUSING & DEVELOPMENT,HD 0212,LOW INCOME RENTAL PROGRAM,C,2019,17486329,175100000,193320000,173374000
20180426,PV,CULTURAL INSTITUTIONS,PV 0N860,JACQUES MARCHAIS MUSEUM OF TIBETAN ART,C,2019,0,63000,0,0
20180426,PV,CULTURAL INSTITUTIONS,PV 0230,"NEW YORK AQUARIUM, IMPROVEMENTS",C,2019,0,0,0,0
20180426,LN,NEW YORK PUBLIC LIBRARY,LN R001,"CONSTRUCTION, SITE AQUISITION AND F&E TO BRANCH LIBRARIES, S.I.",C,2019,800000,0,0,0
20180426,LN,NEW YORK PUBLIC LIBRARY,LN 0008,"CONS, SITE AQUISITION AND F&E FOR NYPL FACILITIES CITYWIDE",C,2019,36424093,31648000,8798000,2813000
20180426,C ,CORRECTION,C  0130,"RECONS., CONST., IMPROV., RIKERS IS, P HSE., INCL. EQUIP, ACQ AND RECO",C,2019,204000,0,0,0
20180426,PW,PUBLIC BUILDINGS,PW 0348,VAPOR CONTROL IMPROVEMENTS,C,2019,0,91613699,32000000,0
20180426,HW,HIGHWAYS,HW 1670,"RECONSTRUCT ALL STREETS RELATED TO WTC AND CLEANUP, CITYWIDE",C,2019,0,82829,0,0
20180426,P ,PARKS,P  0245X,"MISCELLANEOUS PARKS, PLAYGROUNDS, CONSTRUCTION, RECONSTRUCTION, BRONX",C,2019,1203000,9650000,21881000,234000
20180426,PW,PUBLIC BUILDINGS,PW 0335,"ABATEMENT OF UNSAFE CONDITIONS ON CITY PROPERTY, CITYWIDE",C,2019,0,1101396,0,0
20180426,HD,HOUSING & DEVELOPMENT,HD X020,"NEW CONSTRUCTION - LOW AND MODERATE-MIDDLE INCOME PROGRAMS, THE BRONX",C,2019,3300000,0,0,0
20180426,HR,HUMAN RESOURCES,HR 0109,PURCHASE OF EQUIPMENT FOR USE BY HUMAN RESOURCES,F,2019,0,0,0,35160
20180426,PV,CULTURAL INSTITUTIONS,PV R490,"SNUG HARBOR, IMPROVEMENTS",C,2019,618000,0,0,0
20180426,W ,WATER SUPPLY,W  0013,"CITY TUNNEL NUMBER 3, STAGE 2",C,2019,0,0,0,0
20180426,S ,SANITATION,S  0136,"GARAGES AND OTHER FACILITIES, IMPROVEMENTS",F,2019,871714,0,0,0
20180426,HW,HIGHWAYS,HW 0001X,"HIGHWAY REPAVING, BRONX",F,2019,865000,12969000,4286000,0
20180426,F ,FIRE,F  0109,"VEHICLE ACQUISITION, CITYWIDE",C,2019,0,59773840,103390000,65464000
20180426,HW,HIGHWAYS,HW K005,"REPAVING AND RESURFACING OF STREETS, BROOKLYN",C,2019,1500000,0,0,0
20180426,EP,DEP EQUIPMENT,EP 0007,"MANDATED PAYMENTS FOR PRIVATE GAS UTILITY RELOCATION, DEP, CITYWIDE",E,2019,16799741,20368000,28247000,17496000
20180426,SE,SEWERS,SE 0432,"ENGINEERING, ARCH., ADMINIS. & OTHER COSTS ETC., DEPT. OF ENV. PROT.",E,2019,4500000,0,0,11343251
20180426,CS,ADMIN FOR CHILDREN'S SERVICES,CS 0003,"IMPROVEMENTS OF STRUCTURES FOR  ACS, CITYWIDE",S,2019,5766673,0,1053000,0
20180426,PO,POLICE,PO 0046,ULTRA HIGH FREQUENCY RADIO TELEPHONE EQUIPMENT,C,2019,22941127,38290000,13456000,16956000
20180426,CO,COURTS,CO 0081,31 CHAMBERS ST. - MANHATTAN SURROGATE'S COURT,C,2019,806624,4731000,12159000,0
20180426,P ,PARKS,P  0475,"EAST RIVER PARK, IMPROVEMENT",C,2019,0,0,0,0
20180426,HW,HIGHWAYS,HW 0211,REHABILITATION OF STEP STREETS,C,2019,0,0,1156533,10944000
20180426,PU,EDP EQUIP & FINANC COSTS,PU 0025,ENERGY EFFICIENCY AND SUSTAINABILITY,C,2019,0,163666857,542974000,545019000
20180426,PV,CULTURAL INSTITUTIONS,PV 0467,"CONSTRUCTION, IMPROVEMENTS, ACQUISITION, ALL CULTURAL INSTITUTIONS",C,2019,263924,5819000,11547000,14681000
20180426,TF,TRAFFIC,TF 0503,"STREET LIGHTING, CITYWIDE",C,2019,0,1303704,12782000,1300000
20180426,PV,CULTURAL INSTITUTIONS,PV 0176,"NEW YORK ZOOLOGICAL SOCIETY, IMPROVEMENTS",C,2019,0,215151,0,0
20180426,HW,HIGHWAYS,HW 0384,"REHABILITATION OF THE 47TH AND 49TH STREET BRIDGES, QUEENS",C,2019,0,0,200000,0
20180426,SE,SEWERS,SE 0716,"LAND ACQUISITION, STORM WATER MANAGEMENT, STATEN ISLAND",C,2019,0,0,0,0
20180426,PV,CULTURAL INSTITUTIONS,PV 0302,"STATEN ISLAND INSTITUTE OF ARTS AND SCIENCES, IMPROVEMENTS",C,2019,0,412639,0,0
20180426,P ,PARKS,P  0839,DEVELOPMENT OF WATERFRONT PARK IN WILLIAMSBURG AND GREENPOINT,C,2019,2932153,19330000,9015000,0
20180426,WP,WATER POLLUTION CONTROL,WP 0206,TWENTY SIXTH WARD WATER POLLUTION CONTROL PROJECT,C,2019,300000,300000,300000,600000
20180426,ED,ECONOMIC DEVELOPMENT,ED 0384,"NEIGHBORHOOD REDEVELOPMENT, CITYWIDE",C,2019,0,166040347,279074000,100324000
20180426,HL,HEALTH,HL R001,"IMPROVEMENTS TO DEPARTMENT OF HEALTH BUILDINGS, STATEN ISLAND",C,2019,1000,0,0,0
20180426,PV,CULTURAL INSTITUTIONS,PV MN993,"MOVEMENT RESEARCH, INC.",C,2019,38000,0,0,0
20180426,PV,CULTURAL INSTITUTIONS,PV MN420,"GREENWICH HOUSE, INC.",C,2019,100000,0,0,0
20180426,ED,ECONOMIC DEVELOPMENT,ED 0831,TRUST FOR GOVERNORS ISLAND,C,2019,17992734,6000000,11375000,9576000
20180426,HW,HIGHWAYS,HW 0710,RECONSTRUCTION OF PELHAM PARKWAY,C,2019,2340951,0,0,0
20180426,S ,SANITATION,S  0186,"SANITATION GARAGE FOR DISTRICT 3/3A, BROOKLYN",C,2019,168474575,200000,0,0
20180426,HW,HIGHWAYS,HW 0001R,"CONSTRUCTION AND RECONSTRUCTION OF HIGHWAYS, ETC., S.I.",C,2019,0,0,10143571,17609000
20180426,HL,HEALTH,HL M001,"IMPROVEMENTS TO DEPARTMENT OF HEALTH BUILDINGS, MANHATTAN",C,2019,40000,0,0,0
20180426,SE,SEWERS,SE 0432,"ENGINEERING, ARCH., ADMINIS. & OTHER COSTS ETC., DEPT. OF ENV. PROT.",C,2019,2500000,0,0,0
20180426,SE,SEWERS,SE 0200K,"CONSTR. & RECONSTR. STORM SEWERS, BROOKLYN",C,2019,29833937,9880000,3589000,4100000
20180426,ED,ECONOMIC DEVELOPMENT,ED 0373,BROOKLYN ARMY TERMINAL,C,2019,29005121,37010000,32000000,10809000
20180426,ED,ECONOMIC DEVELOPMENT,ED 0319,BROOKLYN NAVY YARD,F,2019,0,6451296,9451000,9451000
20180426,PW,PUBLIC BUILDINGS,PW I001,"ARCH, ENGINEERING, ADMIN EXPENSES FOR CAPITAL PROJECTS",C,2019,5000000,0,0,0
20180426,P ,PARKS,P  K001,"PROSPECT PARK, IMPROVEMENTS, BROOKLYN",C,2019,1000000,0,0,0
20180426,SE,SEWERS,SE 0944,"PRIVATE PORTION FOR HIGHWAY PROJECTS, CITYWIDE",C,2019,0,0,0,0
20180426,PV,CULTURAL INSTITUTIONS,PV QN413,THEATER ET AL INC. D/B/A THE CHOCOLATE FACTORY,C,2019,447000,0,0,0
20180426,SE,SEWERS,SE 0002M,"CONSTR. & RECONSTR. SANITARY & COMBINED SEWERS, MANHATTAN",C,2019,0,0,0,0
20180426,HB,HIGHWAY BRIDGES,HB 1103,"RECON OF CONC. VILLAGE AVE BR OVER METRO-NORTH BR., THE BRONX",C,2019,830513,8323000,0,35776000
20180426,SE,SEWERS,SE 0200Q,"CONSTRUCTION & RECONSTRUCTION OF STORM SEWERS, QUEENS",P,2019,8000,0,0,0
20180426,PO,POLICE,PO 0002,"CONSTRUCTION OF A NEW 116th PRECINCT STATION HOUSE, QUEENS",C,2019,66450000,1000000,0,0
20180426,WM,"WATER MAINS, SOURCES AND TREATMENT",WM 0001,"WATER MAIN EXTENSIONS, CITYWIDE",C,2019,0,0,0,0
20190709,P,PARKS,P 1246,HUDSON RIVER TRUST,C,2020,0,3590554,24109000,0
20180426,CS,ADMIN FOR CHILDREN'S SERVICES,CS 0004,"EQUIPMENT FOR  ACS, CITYWIDE",S,2019,0,0,645294,1778000
20180426,HB,HIGHWAY BRIDGES,HB 0163,"FIVE BRIDGES IN MELROSE, THE BRONX",C,2019,0,315000,0,0
20180426,HB,HIGHWAY BRIDGES,HB 1070,"BRIDGE PAINTING, CITYWIDE",C,2019,0,45979201,60934000,94812000
20180426,P ,PARKS,P  0245M,"MISCELLANEOUS PARKS, PLAYGROUNDS, CONSTRUCTION, RECONSTRUCTION, MAN.",S,2019,0,0,499833,0
20180426,SE,SEWERS,SE 0944,"PRIVATE PORTION FOR HIGHWAY PROJECTS, CITYWIDE",P,2019,4040382,5498000,0,0
20180426,FA,FERRIES & AVIATION,FA 0026,FERRY MAINTENANCE FACILITY,C,2019,0,0,0,0
20180426,HB,HIGHWAY BRIDGES,HB 1172,"RECON EAST 188TH ST BR OVER METRO NORTH RR, THE BRONX",C,2019,795000,0,4967000,23000000
20180426,P ,PARKS,P  1300,"IMPROVEMENTS TO CENTRAL PARK, MANHATTAN",C,2019,15689228,10619000,41000000,6000000
20180426,HB,HIGHWAY BRIDGES,HB 1012,"DESIGN COST FOR BRIDGE FACILITIES, CITYWIDE",C,2019,0,0,16167454,6250000
20180426,HB,HIGHWAY BRIDGES,HB 1137,"RECON ELLIOT AVE BRIDGE OVER QUEENS BLVD, QUEENS",C,2019,0,1475000,500000,21131000
20180426,SE,SEWERS,SE 0002R,"CONST. & RECONST. OF SANITARY & COMBINED SEWERS, STATEN ISLAND",C,2019,279996,0,0,0
20180426,HW,HIGHWAYS,HW 0001K,"CONSTRUCTION & RECONSTRUCTION OF HIGHWAYS, ETC., BROOKLYN",F,2019,3196545,29746000,2240000,1505000
20180426,HR,HUMAN RESOURCES,HR QN482,"HANAC, INC.",C,2019,1000000,0,0,0
20180426,SE,SEWERS,SE 0002Q,"CONSTRUCTION AND RECONSTRUCTION OF SANITARY AND COMBINED SEWERS, QNS.",C,2019,0,0,0,0
20180426,PO,POLICE,PO 0111,MARINE LAUNCHES FOR HARBOR UNIT,C,2019,4978200,2225000,2000000,337000
20180426,SE,SEWERS,SE 0789,"STORM SEWER IN B. 63RD STREET, QUEENS",C,2019,0,0,0,3343038
20180426,WM,"WATER MAINS, SOURCES AND TREATMENT",WM 0030,IMPROVEMENTS TO STRUCTURES INCL. EQUIP. ON WATER SHEDS OUTSIDE CITY.,E,2019,56623356,333461000,493762000,369712000
20180426,HB,HIGHWAY BRIDGES,HB 1141,"RECON METROPOLITAN AVE BRIDGE OVER CONRAIL, QUEENS",C,2019,0,0,56463000,3274000
20180426,HW,HIGHWAYS,HW 1677,"RECONSTRUCTION OF CITY-OWNED RETAINING WALLS, ALL BOROUGHS",C,2019,0,0,1819229,0
20180426,PV,CULTURAL INSTITUTIONS,PV MN694,SOCIETY OF THE EDUCATIONAL ARTS,C,2019,75000,0,0,0
20180426,CO,COURTS,CO 0299,89-17 SUTPHIN BLVD. - QUEENS COURT FACILITY,C,2019,0,6640778,6336000,0
20180426,LN,NEW YORK PUBLIC LIBRARY,LN 0101M,"CONS, SITE AQUISITION & F&E, ALL NYPL FACILITIES, MAN. & SYSTEMWIDE",E,2019,4000,0,0,0
20180426,SE,SEWERS,SE 0200Q,"CONSTRUCTION & RECONSTRUCTION OF STORM SEWERS, QUEENS",C,2019,117451730,230243000,260891000,163719000
20180426,ED,ECONOMIC DEVELOPMENT,ED 0409,"MODERNIZATION, RECONSTRUCTION, PIERS, CITYWIDE",C,2019,55082144,193704000,119436000,0
20180426,PV,CULTURAL INSTITUTIONS,PV M467,"CONSTRUCTION, IMPROVEMENTS, ACQUISITION, ALL CULTURAL INSTITUTIONS",C,2019,487000,2000,0,0
20180426,P ,PARKS,P  0475,"EAST RIVER PARK, IMPROVEMENT",S,2019,24,0,0,0
20180426,PV,CULTURAL INSTITUTIONS,PV QN994,FLUX FACTORY,C,2019,1250000,0,0,0
20180426,C ,CORRECTION,C  0117,"PURCHASE OF COMPUTER EQUIPMENT, ALL FACILITIES",C,2019,7712131,0,4000000,3300000
20180426,HN,HIGHER EDUCATION,HN 0206,"CONSTRUCTION AND IMPROVEMENTS TO CUNY COMMUNITY COLLEGES, CITYWIDE",C,2019,0,11412729,41822000,23164000
20180426,SE,SEWERS,SE 0002M,"CONSTR. & RECONSTR. SANITARY & COMBINED SEWERS, MANHATTAN",E,2019,16952851,18538000,208000,6969000
20180426,HA,HOUSING AUTHORITY,HA X001,"HOUSING AUTHORITY BOROUGH PRESIDENT CAPITAL PROJECTS, THE BRONX",C,2019,750000,0,0,0
20180426,HD,HOUSING & DEVELOPMENT,HD 0215,MULTIFAMILY HOMEOWNERSHIP PROGRAM,C,2019,42683743,1449000,1380000,1407000
20180426,PV,CULTURAL INSTITUTIONS,PV 0103,"EL MUSEO DEL BARRIO, MANHATTAN",C,2019,0,0,671,0
20180426,S ,SANITATION,S  0236,"CONSTRUCTION, MANHATTAN 6/8/8A GARAGE",C,2019,0,0,892805,0
20180426,HW,HIGHWAYS,HW 0779,"RECONSTRUCTION OF EMPIRE BLVD (FRANKLIN TO UTICA AVENUE, BKLYN)",C,2019,0,0,0,0
20180426,S ,SANITATION,S  0222,PURCHASE OF ELECTRONIC DATA PROCESSING EQUIPMENT FOR DPT. SANITATION,C,2019,0,0,1102808,3500000
20180426,HD,HOUSING & DEVELOPMENT,HD 0223,"SMALL HOMES DEVELOPMENT, LARGE SITES",C,2019,0,128000,8554000,8786000
20180426,HW,HIGHWAYS,HW 1672,GRAND CONCOURSE- LOU GEHRIG PLAZA,C,2019,566734,0,0,0
20180426,PW,PUBLIC BUILDINGS,PW M077,"PUBLIC BUILDINGS AND OTHER CITY PURPOSES, MANHATTAN",C,2019,0,1000,0,0
20180426,PU,EDP EQUIP & FINANC COSTS,PU 0016A,PURCHASE OF ELECTRONIC DATA PROCESSING EQUIPMENT FOR FISA,C,2019,0,0,0,14791002
20180426,AG,DEPARTMENT FOR THE AGING,AG 0001,"IMPROVEMENTS TO PROPERTY USED BY DEPARTMENT FOR THE AGING, CITYWIDE",C,2019,0,5896783,2144000,2071000
20180426,CS,ADMIN FOR CHILDREN'S SERVICES,CS 0004,"EQUIPMENT FOR  ACS, CITYWIDE",F,2019,0,0,228274,733000
20180426,HB,HIGHWAY BRIDGES,HB 1221,RECONSTRUCTION OF E. 25TH ST PEDESTRIAN BRIDGE OVER FDR,C,2019,0,1473000,0,7926000
20180426,TF,TRAFFIC,TF X001,"INSTALLATION OF BOROUGH SPECIFIC SIGNAGE, THE BRONX",C,2019,150000,0,0,0
20180426,P ,PARKS,P  0721,PELHAM BAY PARK,C,2019,39142,0,0,0
20180426,HD,HOUSING & DEVELOPMENT,HD 0222,SUPPORTIVE HOUSING,C,2019,0,110144869,156687000,132000000
20180426,HB,HIGHWAY BRIDGES,HB 1213,"RECONSTRUCT UNION STREET BRIDGE OVER GOWANUS CANAL, BROOKLYN",C,2019,0,0,44874000,0
20180426,RE,REAL PROPERTY,RE 0025,DEVELOPMENT OF CITY OWNED PROPERTY,C,2019,0,0,86177844,2338000
20180426,WP,WATER POLLUTION CONTROL,WP 0269,"CONSTRUCTION, RECONSTRUCTION OF PUMPING STATION/FORCE MAINS, CITYWIDE",E,2019,0,109146809,162153000,47250000
20180426,HB,HIGHWAY BRIDGES,HB 4146,"WEST TREMONT AVENUE BRIDGE OVER METRO NORTH RAIL ROAD, THE BRONX",C,2019,0,47732172,29000,0
20180426,E ,EDUCATION,E  2363,FIVE YEAR EDUCATIONAL FACILITIES CAPITAL PLAN,C,2019,354,0,0,0
20180426,S ,SANITATION,S  0248,"CONS OF SANITATION GARAGE DISTRICTS 9, 10 & 11, THE BRONX",C,2019,4187425,209484000,0,0
20180426,HL,HEALTH,HL 0082,"IMPROVEMENTS TO HEALTH FACILITIES, CITYWIDE",C,2019,0,35607915,74735000,54155000
20180426,HD,HOUSING & DEVELOPMENT,HD 0153,"EDGEMERE, ASSOC. COSTS, QUEENS",C,2019,814270,0,0,0
20180426,PV,CULTURAL INSTITUTIONS,PV 0272,"QUEENS BOTANICAL GARDEN SOCIETY, IMPROVEMENTS",C,2019,0,909738,254000,0
20180426,BR,WATERWAY BRIDGES,BR 0253,RECONSTRUCTION OF WILLIAMSBURG BRIDGE,C,2019,0,0,268560919,1000000
20180426,HB,HIGHWAY BRIDGES,HB 1115,"RECON OF UNION TURNPIKE BRIDGE OVER CROSS ISLAND PKWY, QUEENS",C,2019,0,0,0,2038999
20180426,PV,CULTURAL INSTITUTIONS,PV MN992,"BALLET TECH FOUNDATION, INC.",C,2019,150000,0,0,0
20180426,S ,SANITATION,S  0175,"CONSTRUCTION, GARAGE FOR SANITATION DISTRICTS 13 AND 15, BROOKLYN",C,2019,299999,0,0,0
20180426,HD,HOUSING & DEVELOPMENT,HD 0130,SENIOR CITIZEN HOME ASSISTANCE PROGRAM (SEHAP) & SMALL HOMES REHAB,C,2019,3536986,4461000,198000,0
20180426,HB,HIGHWAY BRIDGES,HB 1090,"RECON OF THE BELT/SHORE PARKWAY BRIDGE OVER NOSTRAND AVE, BROOKLYN",C,2019,0,0,0,9292000
20180426,DP,DOITT DP EQUIPMENT,DP 0001,PURCHASE OF EDP EQUIPMENT FOR DoITT & DESIGN/INSTALL/IMPLEMENT CITYNET,C,2019,0,61601821,72506000,62186000
20180426,HW,HIGHWAYS,HW 0788,"RECONSTRUCTION OF 11TH STREET, QUEENS",C,2019,0,36674500,0,0
20180426,EP,DEP EQUIPMENT,EP 0006,ACQUISITION/RECON/CON LEASED & OWNED FACILITIES BY DEP,C,2019,0,0,9521166,69050000
20180426,PV,CULTURAL INSTITUTIONS,PV 0175,"STATEN ISLAND ZOOLOGICAL SOCIETY, IMPROVEMENTS",C,2019,0,0,166397,5000
20180426,HW,HIGHWAYS,HW 0001Q,"CONSTRUCTION & RECONSTRUCTION OF HIGHWAYS, ETC., QUEENS",C,2019,0,109009798,283181000,197003000
20180426,SE,SEWERS,SE 0001,PROFESSIONAL SERVICES FOR SANITARY AND COMBINED DRAINAGE PLAN PREP.,E,2019,11287533,107907000,139406000,220129000
20180426,F ,FIRE,F  X175,"FACILITY IMPROVEMENTS, THE BRONX",C,2019,375000,0,0,0
20180426,P ,PARKS,P  1200,BROOKLYN BRIDGE PARK DEVELOPMENT,C,2019,1499999,0,0,0
20180426,L ,NEW YORK RESEARCH LIBRARY,L  0103,"RECONSTRUCTION, ETC., RESEARCH LIBRARY BUILDINGS, VARIOUS LOC., MANH.",C,2019,799302,0,0,0
20180426,HW,HIGHWAYS,HW 0988,"HAZARD ELIMINATION PROGRAM, CITY WIDE",C,2019,0,0,0,5549364
20180426,PW,PUBLIC BUILDINGS,PW KN243,FLATBUSH VOLUNTEERS OF HATZOLOH INC,C,2019,200000,0,0,0
20180426,HN,HIGHER EDUCATION,HN M005,"CONSTRUCTION AND IMPROVEMENTS TO CUNY COMMUNITY COLLEGES, MANHATTAN",C,2019,300000,0,0,0
20180426,PV,CULTURAL INSTITUTIONS,PV MN409,SYMPHONY SPACE,C,2019,200000,0,0,0
20180426,HD,HOUSING & DEVELOPMENT,HD 0007,HPD GREEN PROGRAM,C,2019,13576586,1514000,1514000,0
